sample	chromosome	start	end	segVal
OK125	10	100001	135400000	0
OK125	11	200001	134800000	0
OK125	12	200001	133800000	0
OK125	13	19400001	115169878	0
OK125	14	20400001	107300000	0
OK125	15	22800001	102400000	0
OK125	16	100001	90100000	0
OK125	17	1	81100000	0
OK125	18	200001	78077248	0
OK125	19	300001	59100000	0
OK125	20	1	62900000	0
OK125	21	15500001	48100000	0
OK125	22	17400001	18600000	0
OK125	22	19000001	29200000	0
OK125	22	29200001	51200000	0
OK126	1	900001	121300000	0
OK126	1	145400001	249200000	Inf
OK126	2	100001	95700000	0
OK126	2	95700001	123100000	0
OK126	2	123100001	2.43e+08	0
OK126	3	100001	90200000	-Inf
OK126	3	93600001	197800000	Inf
OK126	4	100001	45400000	0
OK126	4	45400001	172300000	0
OK126	4	172300001	190800000	0
OK126	5	100001	45900000	Inf
OK126	5	49600001	180700000	0
OK126	6	400001	170900000	0
OK126	7	1	75900000	0
OK126	7	75900001	100100000	0
OK126	7	100100001	101900000	0
OK126	7	102000001	121600000	0
OK126	7	121600001	159100000	0
OK126	8	400001	146200000	0
OK126	9	200001	38800000	-Inf
OK126	9	71000001	1.41e+08	0
OK126	10	100001	135400000	0
OK126	11	200001	134800000	0
OK126	12	200001	133800000	0
OK126	13	19400001	115169878	0
OK126	14	20400001	107300000	0
OK126	15	22800001	102400000	0
OK126	16	100001	90100000	0
OK126	17	1	81100000	0
OK126	18	200001	78077248	0
OK126	19	300001	12100000	0
OK126	19	12100001	59100000	0
OK126	20	1	26200000	Inf
OK126	20	29900001	62900000	0
OK126	21	15500001	48100000	0
OK126	22	17400001	51200000	-Inf
OK127	1	900001	249200000	0
OK127	2	100001	2.43e+08	0
OK127	3	100001	197800000	0
OK127	4	100001	190800000	0
OK127	5	100001	180700000	0
OK127	6	400001	170900000	0
OK127	7	1	66400000	0
OK127	7	66800001	159100000	0
OK127	8	400001	146200000	0
OK127	9	200001	1.41e+08	0
OK127	10	100001	135400000	0
OK127	11	200001	134800000	0
OK127	12	200001	133800000	0
OK127	13	19400001	115169878	0
OK127	14	20400001	107300000	0
OK127	15	22800001	102400000	0
OK127	16	100001	90100000	0
OK127	17	1	81100000	0
OK127	18	200001	78077248	0
OK127	19	300001	59100000	0
OK127	20	1	62900000	0
OK127	21	15500001	48100000	0
OK127	22	17400001	51200000	0
OK128	1	900001	29700000	2
OK128	1	29700001	33800000	3
OK128	1	33800001	3.9e+07	3
OK128	1	39000001	4e+07	3
OK128	1	40000001	44300000	4
OK128	1	44300001	58400000	2
OK128	1	58400001	61900000	3
OK128	1	61900001	70600000	2
OK128	1	70600001	86200000	2
OK128	1	86200001	86800000	1
OK128	1	86800001	155200000	2
OK128	1	155200001	1.56e+08	1
OK128	1	156000001	249200000	2
OK128	2	100001	1.11e+08	2
OK128	2	111400001	111800000	3
OK128	2	111800001	117300000	2
OK128	2	117300001	118500000	2
OK128	2	118600001	119800000	2
OK128	2	119800001	125900000	2
OK128	2	125900001	127500000	2
OK128	2	127600001	141300000	2
OK128	2	141300001	1.42e+08	1
OK128	2	142000001	232300000	2
OK128	2	232300001	2.43e+08	1
OK128	3	100001	59700000	1
OK128	3	59700001	6e+07	2
OK128	3	60000001	90200000	1
OK128	3	93600001	197800000	3
OK128	4	100001	54600000	2
OK128	4	54600001	55400000	13
OK128	4	55400001	56500000	2
OK128	4	56500001	60500000	1
OK128	4	60500001	60800000	31
OK128	4	60800001	67800000	1
OK128	4	67800001	69300000	1
OK128	4	69500001	72600000	5
OK128	4	72600001	73700000	13
OK128	4	73800001	75200000	8
OK128	4	75200001	78100000	6
OK128	4	78300001	8.2e+07	2
OK128	4	82000001	85900000	1
OK128	4	85900001	86400000	3
OK128	4	86400001	190800000	1
OK128	5	100001	28700000	3
OK128	5	28700001	35600000	2
OK128	5	35600001	36300000	4
OK128	5	36300001	43800000	3
OK128	5	43800001	45700000	2
OK128	5	45700001	53700000	2
OK128	5	53700001	180700000	1
OK128	6	400001	46600000	2
OK128	6	46600001	56600000	2
OK128	6	56600001	170900000	2
OK128	7	1	6800000	2
OK128	7	7100001	11300000	2
OK128	7	11300001	37700000	2
OK128	7	37700001	66400000	2
OK128	7	66800001	75400000	2
OK128	7	75400001	8.6e+07	2
OK128	7	86000001	88700000	3
OK128	7	88700001	90300000	2
OK128	7	90300001	93600000	2
OK128	7	93600001	105500000	2
OK128	7	105500001	115900000	2
OK128	7	115900001	124800000	2
OK128	7	124800001	159100000	2
OK128	8	400001	26500000	2
OK128	8	26500001	146200000	2
OK128	9	200001	20700000	1
OK128	9	20900001	22100000	0
OK128	9	22100001	1.41e+08	1
OK128	10	100001	4700000	2
OK128	10	4700001	5800000	3
OK128	10	5800001	11500000	2
OK128	10	11500001	12300000	3
OK128	10	12300001	38500000	2
OK128	10	42900001	135400000	1
OK128	11	200001	67200000	2
OK128	11	67200001	6.9e+07	10
OK128	11	69000001	70500000	18
OK128	11	70500001	72100000	3
OK128	11	72200001	134800000	1
OK128	12	200001	5800000	2
OK128	12	5800001	93200000	2
OK128	12	93200001	133800000	2
OK128	13	19400001	29200000	2
OK128	13	29200001	31800000	2
OK128	13	31800001	36100000	2
OK128	13	36100001	111600000	2
OK128	13	111600001	113400000	1
OK128	13	113400001	115169878	2
OK128	14	20400001	107300000	2
OK128	15	22800001	30400000	2
OK128	15	31100001	83400000	2
OK128	15	83400001	95800000	3
OK128	15	95800001	98200000	2
OK128	15	98200001	99600000	3
OK128	15	99600001	102400000	2
OK128	16	100001	90100000	2
OK128	17	1	32300000	2
OK128	17	32300001	3.3e+07	41
OK128	17	33000001	3.4e+07	2
OK128	17	34000001	36300000	1
OK128	17	36400001	37100000	2
OK128	17	37100001	3.8e+07	14
OK128	17	38000001	81100000	2
OK128	18	200001	27800000	2
OK128	18	27800001	29100000	3
OK128	18	29100001	63500000	2
OK128	18	63500001	78077248	2
OK128	19	300001	59100000	2
OK128	20	1	62900000	3
OK128	21	15500001	20200000	2
OK128	21	20200001	2.4e+07	2
OK128	21	24000001	35700000	2
OK128	21	35700001	3.8e+07	2
OK128	21	38000001	48100000	2
OK128	22	17400001	23400000	1
OK128	22	23400001	29600000	1
OK128	22	29600001	33700000	2
OK128	22	33700001	35100000	1
OK128	22	35100001	37700000	2
OK128	22	37700001	42100000	1
OK128	22	42100001	47600000	1
OK128	22	47600001	51200000	1
OK129	1	900001	121300000	0
OK129	1	145400001	249200000	0
OK129	2	100001	83700000	0
OK129	2	83700001	95700000	0
OK129	2	95700001	141700000	0
OK129	2	141700001	145800000	0
OK129	2	145800001	195700000	0
OK129	2	195700001	206300000	0
OK129	2	206300001	215400000	0
OK129	2	215400001	2.43e+08	0
OK129	3	100001	89900000	-Inf
OK129	3	89900001	197800000	0
OK129	4	100001	37900000	-Inf
OK129	4	37900001	38700000	Inf
OK129	4	38700001	190800000	-Inf
OK129	5	100001	45900000	Inf
OK129	5	49600001	176300000	0
OK129	5	176300001	176700000	Inf
OK129	5	176700001	180700000	-Inf
OK129	6	400001	36700000	-Inf
OK129	6	36700001	87400000	0
OK129	6	87400001	104500000	-Inf
OK129	6	104500001	170900000	0
OK129	7	1	10600000	0
OK129	7	10600001	11100000	-Inf
OK129	7	11100001	140500000	0
OK129	7	140500001	159100000	0
OK129	8	400001	1.17e+08	0
OK129	8	117000001	128100000	0
OK129	8	128200001	146200000	Inf
OK129	9	200001	38800000	-Inf
OK129	9	71000001	1.41e+08	0
OK129	10	100001	135400000	0
OK129	11	200001	1.3e+07	-Inf
OK129	11	13000001	56900000	0
OK129	11	56900001	134800000	0
OK129	12	200001	4.2e+07	0
OK129	12	42000001	50500000	0
OK129	12	50500001	110400000	0
OK129	12	110400001	133800000	0
OK129	13	19400001	73600000	-Inf
OK129	13	73600001	74400000	Inf
OK129	13	74400001	115169878	-Inf
OK129	14	20400001	107300000	0
OK129	15	22800001	102400000	0
OK129	16	100001	23600000	0
OK129	16	23600001	25800000	0
OK129	16	25800001	34400000	0
OK129	16	46600001	86500000	0
OK129	16	86500001	88500000	-Inf
OK129	16	88500001	90100000	Inf
OK129	17	1	21200000	0
OK129	17	25600001	36600000	0
OK129	17	36600001	81100000	0
OK129	18	200001	21300000	0
OK129	18	21300001	78077248	0
OK129	19	300001	1100000	Inf
OK129	19	1100001	7e+06	0
OK129	19	7100001	41300000	0
OK129	19	41400001	52100000	-Inf
OK129	19	52400001	59100000	Inf
OK129	20	1	62900000	0
OK129	21	15500001	48100000	-Inf
OK129	22	17400001	31700000	0
OK129	22	31700001	51200000	0
OK130	1	900001	4e+07	7
OK130	1	40000001	40800000	21
OK130	1	40800001	42700000	18
OK130	1	42800001	58900000	8
OK130	1	58900001	62200000	10
OK130	1	62200001	67300000	8
OK130	1	67300001	121300000	6
OK130	1	145400001	249200000	4
OK130	2	100001	12400000	6
OK130	2	12400001	1.5e+07	7
OK130	2	15000001	16900000	6
OK130	2	16900001	2.3e+07	8
OK130	2	23000001	27900000	7
OK130	2	27900001	30500000	8
OK130	2	30500001	50800000	6
OK130	2	50900001	64700000	8
OK130	2	64700001	8.9e+07	6
OK130	2	95600001	185200000	2
OK130	2	185200001	186700000	-1
OK130	2	186700001	2.43e+08	2
OK130	3	100001	11400000	2
OK130	3	11400001	11700000	-3
OK130	3	11700001	37600000	2
OK130	3	37600001	61600000	-1
OK130	3	61600001	6.2e+07	-6
OK130	3	62000001	66300000	0
OK130	3	66300001	90200000	2
OK130	3	93600001	100600000	12
OK130	3	100600001	161300000	10
OK130	3	161300001	197800000	12
OK130	4	100001	10300000	2
OK130	4	10300001	190800000	2
OK130	5	100001	32600000	15
OK130	5	32600001	45900000	17
OK130	5	49600001	180700000	0
OK130	6	400001	26400000	0
OK130	6	26400001	114400000	5
OK130	6	114500001	170900000	9
OK130	7	1	6800000	4
OK130	7	7100001	55700000	6
OK130	7	55900001	7.6e+07	4
OK130	7	76800001	85700000	6
OK130	7	85700001	86300000	38
OK130	7	86300001	88500000	29
OK130	7	88500001	89400000	45
OK130	7	89400001	90800000	56
OK130	7	90800001	93200000	68
OK130	7	93200001	94600000	39
OK130	7	94600001	110600000	11
OK130	7	110600001	113300000	22
OK130	7	113300001	127100000	0
OK130	7	127100001	159100000	-1
OK130	8	400001	43300000	1
OK130	8	48000001	142700000	7
OK130	8	142700001	146200000	3
OK130	9	200001	128800000	0
OK130	9	128800001	1.41e+08	-1
OK130	10	100001	128200000	3
OK130	10	128200001	135400000	2
OK130	11	200001	37900000	6
OK130	11	37900001	40400000	-1
OK130	11	40400001	41200000	8
OK130	11	41200001	4.3e+07	16
OK130	11	43000001	4.4e+07	11
OK130	11	44000001	68200000	6
OK130	11	68200001	71200000	24
OK130	11	71200001	134800000	0
OK130	12	200001	15500000	5
OK130	12	15500001	108300000	4
OK130	12	108300001	133800000	3
OK130	13	19400001	115169878	1
OK130	14	20400001	107300000	5
OK130	15	22800001	29600000	4
OK130	15	29600001	43500000	-1
OK130	15	43500001	102400000	4
OK130	16	100001	90100000	4
OK130	17	1	81100000	3
OK130	18	200001	52300000	4
OK130	18	52300001	68800000	0
OK130	18	68800001	78077248	3
OK130	19	300001	59100000	4
OK130	20	1	59600000	6
OK130	20	59600001	62900000	4
OK130	21	15500001	17200000	6
OK130	21	17200001	24600000	0
OK130	21	24600001	27200000	5
OK130	21	27300001	28800000	1
OK130	21	28800001	30900000	6
OK130	21	30900001	48100000	0
OK130	22	17400001	51200000	8
OK131	1	900001	3e+06	Inf
OK131	1	3000001	16800000	0
OK131	1	17300001	8.8e+07	0
OK131	1	88000001	149200000	-Inf
OK131	1	149900001	173800000	0
OK131	1	173800001	179700000	0
OK131	1	179700001	249200000	0
OK131	2	100001	4.2e+07	0
OK131	2	42000001	75300000	0
OK131	2	75300001	203900000	0
OK131	2	203900001	2.43e+08	0
OK131	3	100001	107800000	0
OK131	3	107800001	197800000	0
OK131	4	100001	47100000	0
OK131	4	47100001	58700000	0
OK131	4	58700001	67300000	0
OK131	4	67300001	97400000	0
OK131	4	97400001	168700000	0
OK131	4	168700001	190800000	0
OK131	5	100001	54700000	0
OK131	5	54700001	67500000	-Inf
OK131	5	67500001	140300000	0
OK131	5	140300001	180700000	0
OK131	6	400001	11200000	-Inf
OK131	6	11200001	62900000	0
OK131	6	62900001	82200000	0
OK131	6	82300001	170900000	0
OK131	7	1	3300000	0
OK131	7	3300001	145400000	0
OK131	7	145400001	159100000	-Inf
OK131	8	400001	30600000	-Inf
OK131	8	30600001	146200000	0
OK131	9	200001	38800000	-Inf
OK131	9	71000001	98200000	0
OK131	9	98200001	1.41e+08	0
OK131	10	100001	38500000	0
OK131	10	42900001	135400000	0
OK131	11	200001	64100000	0
OK131	11	64100001	74400000	Inf
OK131	11	74400001	134800000	-Inf
OK131	12	200001	70500000	0
OK131	12	70500001	133800000	0
OK131	13	19400001	26500000	-Inf
OK131	13	26500001	66700000	0
OK131	13	66700001	72500000	-Inf
OK131	13	72500001	115169878	0
OK131	14	20400001	39200000	0
OK131	14	39200001	107300000	-Inf
OK131	15	22800001	55300000	-Inf
OK131	15	55300001	102400000	0
OK131	16	100001	17200000	0
OK131	16	17200001	21700000	0
OK131	16	22000001	22400000	Inf
OK131	16	22800001	90100000	0
OK131	17	1	21200000	0
OK131	17	25600001	81100000	0
OK131	18	200001	54200000	0
OK131	18	54200001	78077248	-Inf
OK131	19	300001	59100000	0
OK131	20	1	6400000	0
OK131	20	6500001	21400000	0
OK131	20	21400001	62900000	0
OK131	21	15500001	19800000	0
OK131	21	19800001	48100000	-Inf
OK131	22	17400001	49300000	0
OK131	22	49300001	51200000	-Inf
OK132	1	900001	209900000	0
OK132	1	209900001	249200000	0
OK132	2	100001	186800000	0
OK132	2	186800001	187600000	-Inf
OK132	2	187600001	200600000	0
OK132	2	200600001	218900000	0
OK132	2	218900001	2.43e+08	0
OK132	3	100001	90200000	0
OK132	3	93600001	197800000	0
OK132	4	100001	48800000	0
OK132	4	48800001	184900000	0
OK132	4	184900001	190800000	0
OK132	5	100001	19700000	0
OK132	5	19700001	101100000	0
OK132	5	101100001	130400000	0
OK132	5	130500001	1.59e+08	0
OK132	5	159000001	163700000	0
OK132	5	163700001	175100000	0
OK132	5	175100001	180700000	0
OK132	6	400001	64800000	0
OK132	6	64800001	85700000	-Inf
OK132	6	85700001	90500000	0
OK132	6	90500001	170900000	0
OK132	7	1	112200000	0
OK132	7	112200001	1.27e+08	-Inf
OK132	7	127000001	128100000	0
OK132	7	128300001	159100000	-Inf
OK132	8	400001	43300000	-Inf
OK132	8	48000001	146200000	0
OK132	9	200001	1.41e+08	0
OK132	10	100001	135400000	0
OK132	11	200001	50200000	0
OK132	11	50200001	70300000	0
OK132	11	70300001	134800000	0
OK132	12	200001	102400000	0
OK132	12	102400001	107500000	0
OK132	12	107500001	133800000	0
OK132	13	19400001	73600000	0
OK132	13	73600001	75700000	0
OK132	13	75700001	115169878	0
OK132	14	20400001	107300000	0
OK132	15	22800001	102400000	0
OK132	16	100001	31800000	0
OK132	16	31800001	85600000	0
OK132	16	85600001	87400000	0
OK132	16	87400001	90100000	Inf
OK132	17	1	2e+06	-Inf
OK132	17	2000001	26100000	0
OK132	17	26100001	36300000	0
OK132	17	36400001	60800000	0
OK132	17	60800001	81100000	0
OK132	18	200001	13700000	0
OK132	18	13700001	78077248	0
OK132	19	300001	1700000	Inf
OK132	19	1800001	58800000	0
OK132	19	58800001	59100000	Inf
OK132	20	1	62900000	0
OK132	21	15500001	48100000	0
OK132	22	17400001	18600000	0
OK132	22	19000001	30700000	0
OK132	22	30700001	51200000	0
OK133	1	900001	14100000	6
OK133	1	14100001	14600000	3
OK133	1	14600001	51700000	7
OK133	1	51700001	52400000	11
OK133	1	52400001	69400000	7
OK133	1	69400001	118700000	3
OK133	1	118700001	121300000	7
OK133	1	145400001	193700000	4
OK133	1	193700001	249200000	7
OK133	2	100001	26500000	-1
OK133	2	26500001	141800000	3
OK133	2	141800001	142300000	-2
OK133	2	142300001	153500000	3
OK133	2	153500001	153900000	-1
OK133	2	153900001	173800000	3
OK133	2	173800001	178900000	10
OK133	2	178900001	180900000	8
OK133	2	180900001	183800000	6
OK133	2	183800001	1.86e+08	11
OK133	2	186000001	187300000	19
OK133	2	187300001	200100000	23
OK133	2	200100001	2.01e+08	-1
OK133	2	201000001	202700000	15
OK133	2	202700001	2.05e+08	36
OK133	2	205000001	2.43e+08	-1
OK133	3	100001	43300000	3
OK133	3	43300001	89200000	-1
OK133	3	89200001	1.35e+08	3
OK133	3	135000001	167200000	7
OK133	3	167200001	188800000	13
OK133	3	188800001	190600000	16
OK133	3	190600001	197800000	13
OK133	4	100001	86500000	3
OK133	4	86500001	146800000	-1
OK133	4	146800001	147100000	2
OK133	4	147100001	190800000	-1
OK133	5	100001	32400000	10
OK133	5	32400001	45900000	11
OK133	5	49600001	1.69e+08	3
OK133	5	169000001	169300000	-1
OK133	5	169300001	180700000	3
OK133	6	400001	170900000	7
OK133	7	1	33300000	7
OK133	7	33300001	33800000	3
OK133	7	33800001	44800000	7
OK133	7	44800001	159100000	3
OK133	8	400001	3700000	2
OK133	8	3700001	5900000	5
OK133	8	5900001	43300000	3
OK133	8	48000001	61900000	7
OK133	8	61900001	77400000	11
OK133	8	77400001	79200000	7
OK133	8	79200001	83200000	11
OK133	8	83200001	146200000	7
OK133	9	200001	130800000	3
OK133	9	130800001	1.41e+08	4
OK133	10	100001	135400000	3
OK133	11	200001	50300000	-1
OK133	11	55100001	134800000	3
OK133	12	200001	111100000	3
OK133	12	111100001	133800000	3
OK133	13	19400001	73800000	-1
OK133	13	73800001	74100000	29
OK133	13	74100001	115169878	-1
OK133	14	20400001	41900000	3
OK133	14	41900001	5e+07	6
OK133	14	50000001	107300000	3
OK133	15	22800001	30400000	2
OK133	15	31100001	44900000	3
OK133	15	44900001	102400000	6
OK133	16	100001	77400000	3
OK133	16	77400001	90100000	-1
OK133	17	1	10200000	3
OK133	17	10200001	13100000	6
OK133	17	13100001	19300000	3
OK133	17	19400001	21200000	7
OK133	17	25600001	81100000	3
OK133	18	200001	7900000	7
OK133	18	7900001	19300000	3
OK133	18	19300001	78077248	-1
OK133	19	300001	23400000	3
OK133	19	28300001	59100000	6
OK133	20	1	62900000	3
OK133	21	15500001	48100000	3
OK133	22	17400001	51200000	3
OK134	1	900001	38500000	2
OK134	1	38500001	4.6e+07	6
OK134	1	46000001	121300000	2
OK134	1	145400001	249200000	4
OK134	2	100001	49300000	3
OK134	2	49300001	5.3e+07	3
OK134	2	53000001	5.4e+07	3
OK134	2	54100001	56800000	3
OK134	2	56800001	77900000	3
OK134	2	78000001	86900000	2
OK134	2	88300001	102400000	3
OK134	2	102400001	103100000	4
OK134	2	103100001	125400000	3
OK134	2	125500001	141200000	4
OK134	2	141200001	142600000	3
OK134	2	142600001	2.43e+08	4
OK134	3	100001	8400000	2
OK134	3	8400001	5.4e+07	2
OK134	3	54000001	54800000	1
OK134	3	54800001	73600000	2
OK134	3	73600001	78200000	2
OK134	3	78200001	88600000	2
OK134	3	88600001	90200000	2
OK134	3	93600001	94800000	4
OK134	3	94800001	108200000	3
OK134	3	108300001	109700000	2
OK134	3	109700001	139300000	3
OK134	3	139300001	164300000	3
OK134	3	164300001	188300000	9
OK134	3	188300001	190600000	9
OK134	3	190600001	191100000	9
OK134	3	191100001	197800000	3
OK134	4	100001	30300000	2
OK134	4	30300001	33400000	2
OK134	4	33400001	48900000	2
OK134	4	48900001	53200000	3
OK134	4	53200001	58100000	3
OK134	4	58200001	190800000	2
OK134	5	100001	49800000	3
OK134	5	49800001	156900000	2
OK134	5	156900001	157800000	1
OK134	5	157800001	180700000	2
OK134	6	400001	170900000	3
OK134	7	1	56600000	3
OK134	7	64700001	66400000	5
OK134	7	66800001	73200000	4
OK134	7	73200001	92100000	5
OK134	7	92100001	95800000	5
OK134	7	95800001	101900000	5
OK134	7	102000001	159100000	5
OK134	8	400001	1600000	2
OK134	8	1600001	2500000	4
OK134	8	2500001	3.5e+07	3
OK134	8	35000001	37700000	3
OK134	8	37700001	43300000	3
OK134	8	48000001	50200000	6
OK134	8	50200001	5.2e+07	6
OK134	8	52000001	110500000	5
OK134	8	110500001	1.14e+08	5
OK134	8	114000001	134700000	5
OK134	8	134700001	140400000	4
OK134	8	140400001	146200000	5
OK134	9	200001	4e+06	1
OK134	9	4000001	13100000	2
OK134	9	13100001	27800000	2
OK134	9	27800001	36900000	3
OK134	9	36900001	38800000	2
OK134	9	71000001	74800000	4
OK134	9	74800001	7.7e+07	5
OK134	9	77000001	7.9e+07	4
OK134	9	79000001	81500000	5
OK134	9	81500001	105500000	2
OK134	9	105500001	121400000	3
OK134	9	121400001	1.41e+08	4
OK134	10	100001	38500000	3
OK134	10	42900001	91600000	2
OK134	10	91700001	135400000	2
OK134	11	200001	5300000	1
OK134	11	5300001	35700000	3
OK134	11	35800001	48200000	2
OK134	11	48200001	58100000	3
OK134	11	58100001	75800000	5
OK134	11	75900001	78600000	4
OK134	11	78600001	80800000	5
OK134	11	80800001	87800000	3
OK134	11	87800001	90600000	4
OK134	11	90600001	92200000	3
OK134	11	92200001	113300000	3
OK134	11	113300001	115300000	3
OK134	11	115300001	134800000	2
OK134	12	200001	17400000	9
OK134	12	17400001	21800000	8
OK134	12	21800001	27800000	12
OK134	12	27900001	34100000	9
OK134	12	38800001	107600000	3
OK134	12	107600001	133800000	3
OK134	13	19400001	35500000	2
OK134	13	35500001	37400000	3
OK134	13	37400001	44700000	4
OK134	13	44700001	48300000	5
OK134	13	48400001	50200000	4
OK134	13	50200001	52500000	5
OK134	13	52500001	56400000	3
OK134	13	56400001	60100000	3
OK134	13	60100001	66800000	5
OK134	13	66800001	69700000	3
OK134	13	69700001	71100000	7
OK134	13	71100001	73500000	2
OK134	13	73500001	75100000	9
OK134	13	75100001	76500000	7
OK134	13	76500001	108400000	2
OK134	13	108400001	115169878	8
OK134	14	20400001	23600000	5
OK134	14	23600001	29800000	5
OK134	14	29800001	41200000	5
OK134	14	41200001	68200000	5
OK134	14	68200001	69600000	5
OK134	14	69600001	107300000	5
OK134	15	22800001	23900000	8
OK134	15	23900001	25100000	3
OK134	15	25100001	30400000	2
OK134	15	31100001	36400000	2
OK134	15	36400001	102400000	3
OK134	16	100001	28600000	3
OK134	16	28800001	90100000	3
OK134	17	1	30500000	4
OK134	17	30500001	81100000	3
OK134	18	200001	29300000	4
OK134	18	29400001	32300000	4
OK134	18	32300001	33300000	4
OK134	18	33300001	36200000	4
OK134	18	36200001	41300000	6
OK134	18	41300001	5.1e+07	2
OK134	18	51000001	78077248	2
OK134	19	300001	2300000	3
OK134	19	2300001	7500000	2
OK134	19	7500001	15100000	4
OK134	19	15100001	15600000	6
OK134	19	15600001	23400000	5
OK134	19	28300001	59100000	2
OK134	20	1	2500000	4
OK134	20	2500001	8900000	3
OK134	20	8900001	11600000	4
OK134	20	11600001	22500000	3
OK134	20	22500001	24600000	2
OK134	20	24600001	26200000	3
OK134	20	29900001	5.2e+07	2
OK134	20	52100001	62900000	3
OK134	21	15500001	19700000	2
OK134	21	19700001	22500000	4
OK134	21	22500001	34900000	2
OK134	21	34900001	36100000	4
OK134	21	36100001	48100000	2
OK134	22	17400001	25400000	4
OK134	22	25500001	28600000	5
OK134	22	28600001	46600000	4
OK134	22	46600001	51200000	5
OK135	1	900001	118200000	2
OK135	1	118200001	118800000	2
OK135	1	118800001	120500000	3
OK135	1	121200001	249200000	2
OK135	2	100001	42900000	2
OK135	2	42900001	5.7e+07	2
OK135	2	57000001	64800000	4
OK135	2	64800001	71600000	3
OK135	2	71600001	79100000	2
OK135	2	79100001	79700000	4
OK135	2	79700001	85400000	4
OK135	2	85400001	8.9e+07	3
OK135	2	95600001	119100000	2
OK135	2	119100001	123400000	2
OK135	2	123400001	1.25e+08	2
OK135	2	125000001	127700000	2
OK135	2	127700001	194100000	2
OK135	2	194100001	220300000	2
OK135	2	220300001	2.43e+08	2
OK135	3	100001	104500000	2
OK135	3	104500001	114600000	2
OK135	3	114600001	115700000	2
OK135	3	115700001	117600000	2
OK135	3	117600001	134600000	2
OK135	3	134600001	197800000	2
OK135	4	100001	29100000	2
OK135	4	29100001	3e+07	2
OK135	4	30000001	142600000	2
OK135	4	142600001	145600000	2
OK135	4	145600001	172700000	2
OK135	4	172700001	190800000	2
OK135	5	100001	1.3e+07	2
OK135	5	13000001	14400000	3
OK135	5	14400001	43100000	2
OK135	5	43100001	52300000	2
OK135	5	52300001	61300000	2
OK135	5	61300001	64800000	2
OK135	5	64800001	84300000	2
OK135	5	84300001	87300000	2
OK135	5	87300001	180700000	2
OK135	6	400001	114400000	2
OK135	6	114500001	170900000	2
OK135	7	1	8e+06	2
OK135	7	8000001	65300000	2
OK135	7	65300001	75900000	2
OK135	7	75900001	80700000	2
OK135	7	80700001	8.6e+07	2
OK135	7	86000001	1.06e+08	2
OK135	7	106000001	159100000	2
OK135	8	400001	34300000	2
OK135	8	34300001	65100000	2
OK135	8	65100001	97700000	2
OK135	8	97700001	98200000	2
OK135	8	98200001	100300000	3
OK135	8	100300001	103600000	3
OK135	8	103600001	121700000	2
OK135	8	121700001	139800000	2
OK135	8	139800001	146200000	2
OK135	9	200001	21500000	2
OK135	9	21500001	22800000	2
OK135	9	22800001	27200000	2
OK135	9	27200001	38700000	2
OK135	9	38700001	8.7e+07	2
OK135	9	87000001	1.41e+08	2
OK135	10	100001	135400000	2
OK135	11	200001	10800000	2
OK135	11	10800001	13500000	2
OK135	11	13600001	5e+07	2
OK135	11	50100001	68400000	2
OK135	11	68400001	72900000	3
OK135	11	72900001	79300000	3
OK135	11	79300001	89300000	3
OK135	11	89800001	134800000	2
OK135	12	200001	7e+06	2
OK135	12	7000001	7400000	3
OK135	12	7400001	34100000	2
OK135	12	38800001	44200000	2
OK135	12	44200001	53500000	2
OK135	12	53500001	57600000	3
OK135	12	57600001	7.7e+07	2
OK135	12	77000001	133800000	2
OK135	13	19400001	24400000	2
OK135	13	24400001	7.2e+07	2
OK135	13	72000001	115169878	2
OK135	14	20400001	22400000	2
OK135	14	22400001	2.3e+07	1
OK135	14	23000001	24300000	2
OK135	14	24300001	27200000	2
OK135	14	27200001	3.9e+07	2
OK135	14	39000001	45700000	2
OK135	14	45700001	52900000	2
OK135	14	52900001	56100000	2
OK135	14	56100001	64100000	2
OK135	14	64100001	103600000	2
OK135	14	103600001	107300000	2
OK135	15	22800001	54700000	2
OK135	15	54700001	102400000	2
OK135	16	100001	85600000	2
OK135	16	85600001	90100000	2
OK135	17	1	2.1e+07	2
OK135	17	21000001	29700000	2
OK135	17	29700001	42800000	2
OK135	17	42800001	48500000	2
OK135	17	48500001	81100000	2
OK135	18	200001	2e+06	3
OK135	18	2000001	1.3e+07	3
OK135	18	13000001	14100000	3
OK135	18	18600001	29300000	2
OK135	18	29400001	33800000	2
OK135	18	33800001	58900000	2
OK135	18	58900001	78077248	2
OK135	19	300001	59100000	2
OK135	20	1	8600000	3
OK135	20	8600001	24900000	2
OK135	20	24900001	62900000	2
OK135	21	15500001	48100000	2
OK135	22	17400001	21400000	2
OK135	22	21400001	51200000	2
OK136	1	900001	60200000	1
OK136	1	60200001	121300000	0
OK136	1	145400001	239500000	2
OK136	1	239500001	2.43e+08	1
OK136	1	243400001	249200000	2
OK136	2	100001	141300000	2
OK136	2	141300001	142500000	1
OK136	2	142500001	212600000	2
OK136	2	212600001	2.43e+08	1
OK136	3	100001	90200000	0
OK136	3	93600001	95800000	3
OK136	3	95800001	1.47e+08	2
OK136	3	147000001	156200000	3
OK136	3	156200001	1.66e+08	5
OK136	3	166000001	197800000	6
OK136	4	100001	190800000	0
OK136	5	100001	129400000	1
OK136	5	129400001	158300000	0
OK136	5	158300001	168800000	1
OK136	5	168800001	180700000	4
